"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"Tétrix caucasien  ( Tetrix bolivari )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66029	"Tetrix bolivari"	"Tetrix bolivari Saulcy in Azam, 1901"	"Tétrix caucasien, Tétrix des rizières"			"DD"	""									
"Tétrix des vasières  ( Tetrix ceperoi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66030	"Tetrix ceperoi"	"Tetrix ceperoi (Bolívar, 1887)"	"Tétrix des vasières"			"LC"	""									
"Tétrix riverain  ( Tetrix subulata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66032	"Tetrix subulata"	"Tetrix subulata (Linnaeus, 1758)"	"Tétrix riverain, Tétrix subulé, Tétrix subulée,  Criquet à corselet allongé"			"LC"	""									
"Tétrix forestier  ( Tetrix undulata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66036	"Tetrix undulata"	"Tetrix undulata (Sowerby, 1806)"	"Tétrix forestier, Tétrix des clairières, Tétrix commun"			"LC"	""									
"*  Criquet rhodanien  ( Prionotropis rhodanica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Pamphagidae"	66052	"Prionotropis rhodanica"	"Prionotropis rhodanica Uvarov, 1923"	"Criquet rhodanien, Miramelle des moraines, Criquet marcheur, Criquet pédestre"							"NI3"	""					
"Criquet des clairières  ( Chrysochraon dispar dispar )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66078	"Chrysochraon dispar dispar"	"Chrysochraon dispar dispar (Germar, 1834)"	"Criquet des clairières"			"LC"	""									
"Criquet des friches  ( Omocestus petraeus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66086	"Omocestus petraeus"	"Omocestus petraeus (Brisout de Barneville, 1856)"	"Criquet des friches"			"CR"	"B2ab(iii)"									
"Criquet noir-ébène  ( Omocestus rufipes )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66088	"Omocestus rufipes"	"Omocestus rufipes (Zetterstedt, 1821)"	"Criquet noir-ébène"			"LC"	""									
"Sténobothre nain  ( Stenobothrus stigmaticus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66103	"Stenobothrus stigmaticus"	"Stenobothrus stigmaticus (Rambur, 1838)"	"Sténobothre nain"			"EN"	"B2ab(iii)"									
"Gomphocère roux  ( Gomphocerippus rufus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66114	"Gomphocerippus rufus"	"Gomphocerippus rufus (Linnaeus, 1758)"	"Gomphocère roux, Gomphocère, Gomphocère fauve"			"LC"	""									
"Criquet tacheté  ( Myrmeleotettix maculatus maculatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66122	"Myrmeleotettix maculatus maculatus"	"Myrmeleotettix maculatus maculatus (Thunberg, 1815)"	"Criquet tacheté"			"EN"	"B2ab(iii)"									
"-  ( Chorthippus brunneus brunneus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66140	"Chorthippus brunneus brunneus"	"Chorthippus brunneus brunneus (Thunberg, 1815)"	""			"LC"	""									
"-  ( Chorthippus biguttulus biguttulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66142	"Chorthippus biguttulus biguttulus"	"Chorthippus biguttulus biguttulus (Linnaeus, 1758)"	""			"LC"	""									
"Criquet marginé  ( Chorthippus albomarginatus albomarginatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66158	"Chorthippus albomarginatus albomarginatus"	"Chorthippus albomarginatus albomarginatus (De Geer, 1773)"	"Criquet marginé"			"LC"	""									
"Criquet verte-échine  ( Chorthippus dorsatus dorsatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66160	"Chorthippus dorsatus dorsatus"	"Chorthippus dorsatus dorsatus (Zetterstedt, 1821)"	"Criquet verte-échine"			"LC"	""									
"Criquet des mouillères  ( Euchorthippus declivus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66173	"Euchorthippus declivus"	"Euchorthippus declivus (Brisout de Barneville, 1848)"	"Criquet des mouillères, Criquet des Bromes"			"LC"	""									
"OEdipode stridulante  ( Psophus stridulus stridulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66178	"Psophus stridulus stridulus"	"Psophus stridulus (Linnaeus, 1758)"	"OEdipode stridulante"			"RE"	""									
"Oedipode soufrée  ( Oedaleus decorus decorus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66187	"Oedaleus decorus decorus"	"Oedaleus decorus (Germar, 1825)"	"Oedipode soufrée"			"EN"	"B2ab(iii)"									
"Oedipode aigue-marine  ( Sphingonotus caerulans caerulans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66201	"Sphingonotus caerulans caerulans"	"Sphingonotus caerulans caerulans (Linnaeus, 1767)"	"Oedipode aigue-marine"			"NT"	"pr. B2b(iii)"									
"OEdipode automnale  ( Aiolopus strepens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66215	"Aiolopus strepens"	"Aiolopus strepens (Latreille, 1804)"	"OEdipode automnale, Criquet farouche"			"DD"	""									
"Criquet des dunes  ( Calephorus compressicornis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66226	"Calephorus compressicornis"	"Calephorus compressicornis (Latreille, 1804)"	"Criquet des dunes"			"CR"	"D1"									
"Criquet égyptien  ( Anacridium aegyptium )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66262	"Anacridium aegyptium"	"Anacridium aegyptium (Linnaeus, 1764)"	"Criquet égyptien"			"NA"	""									
"Caloptène ochracé  ( Calliptamus barbarus barbarus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66271	"Calliptamus barbarus barbarus"	"Calliptamus barbarus barbarus (O.G. Costa, 1836)"	"Caloptène ochracé"			"LC"	""									
"Criquet pansu  ( Pezotettix giornae )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	199958	"Pezotettix giornae"	"Pezotettix giornae (Rossi, 1794)"	"Criquet pansu"			"LC"	""									
"Grillon bordelais  ( Modicogryllus bordigalensis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	227817	"Modicogryllus bordigalensis"	"Eumodicogryllus bordigalensis (Latreille, 1804)"	"Grillon bordelais, Grillon d'été"			"LC"	""									
"-  ( Euchorthippus elegantulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	240287	"Euchorthippus elegantulus"	"Euchorthippus elegantulus Zeuner, 1940"	""			"LC"	""									
"Dectique verrucivore  ( Decticus verrucivorus verrucivorus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	250699	"Decticus verrucivorus verrucivorus"	"Decticus verrucivorus verrucivorus (Linnaeus, 1758)"	"Dectique verrucivore"			"EN"	"B2ab(iii)c(iii)"									
"Aïolope émeraudine  ( Aiolopus thalassinus thalassinus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	432549	"Aiolopus thalassinus thalassinus"	"Aiolopus thalassinus thalassinus (Fabricius, 1781)"	"Aïolope émeraudine"			"LC"	""									
"-  ( Chorthippus mollis mollis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	432552	"Chorthippus mollis mollis"	"Chorthippus mollis mollis (Charpentier, 1825)"	""			"LC"	""									
"Oedipode rouge  ( Oedipoda germanica germanica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	432557	"Oedipoda germanica germanica"	"Oedipoda germanica germanica (Latreille, 1804)"	"Oedipode rouge"			"RE"	""									
"Caloptène italien  ( Calliptamus italicus italicus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	445258	"Calliptamus italicus italicus"	"Calliptamus italicus italicus (Linnaeus, 1758)"	"Caloptène italien"			"LC"	""									
"Criquet des Pins  ( Chorthippus vagans vagans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	445260	"Chorthippus vagans vagans"	"Chorthippus vagans vagans (Eversmann, 1848)"	"Criquet des Pins"			"LC"	""									
"Oedipode turquoise  ( Oedipoda caerulescens caerulescens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	445264	"Oedipoda caerulescens caerulescens"	"Oedipoda caerulescens caerulescens (Linnaeus, 1758)"	"Oedipode turquoise"			"LC"	""									
"-  ( Omocestus haemorrhoidalis haemorrhoidalis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	445265	"Omocestus haemorrhoidalis haemorrhoidalis"	"Omocestus haemorrhoidalis haemorrhoidalis (Charpentier, 1825)"	""			"CR"	"B2ab(iii)"									
"Sténobothre de la Palène  ( Stenobothrus lineatus lineatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	445266	"Stenobothrus lineatus lineatus"	"Stenobothrus lineatus lineatus (Panzer, 1796)"	"Sténobothre de la Palène"			"NT"	"EN (B2ab(iii)c(iv)) (-2)"									
"Decticelle côtière  ( Platycleis affinis affinis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	535751	"Platycleis affinis affinis"	"Platycleis affinis affinis Fieber, 1853"	"Decticelle côtière"			"VU"	"EN (B2ab(iii)) (-1)"									
"Decticelle bicolore  ( Bicolorana bicolor bicolor )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	535752	"Bicolorana bicolor bicolor"	"Bicolorana bicolor bicolor (Philippi, 1830)"	"Decticelle bicolore"			"EN"	"B2ab(iii)"									
"Grillon des bois  ( Nemobius sylvestris sylvestris )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Trigonidiidae"	535757	"Nemobius sylvestris sylvestris"	"Nemobius sylvestris sylvestris (Bosc, 1792)"	"Grillon des bois"			"LC"	""									
"Grillon des marais  ( Pteronemobius heydenii heydenii )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Trigonidiidae"	535758	"Pteronemobius heydenii heydenii"	"Pteronemobius heydenii heydenii (Fischer, 1853)"	"Grillon des marais"			"NT"	"pr. B2b(iii)"									
"Grillon d’Italie  ( Oecanthus pellucens pellucens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	535760	"Oecanthus pellucens pellucens"	"Oecanthus pellucens pellucens (Scopoli, 1763)"	"Grillon d’Italie"			"LC"	""									
"Criquet des chaumes  ( Dociostaurus genei genei )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	535763	"Dociostaurus genei genei"	"Dociostaurus genei genei (Ocskay, 1832)"	"Criquet des chaumes"			"CR"	"B2ab(iii)"									
"Criquet verdelet  ( Omocestus viridulus viridulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	535765	"Omocestus viridulus viridulus"	"Omocestus viridulus viridulus (Linnaeus, 1758)"	"Criquet verdelet"			"DD"	""									
"Criquet de Palavas  ( Locusta migratoria gallica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	535771	"Locusta migratoria gallica"	"Locusta migratoria migratoria (Linnaeus, 1758)"	"Criquet de Palavas"			"CR"	"B2ab(iii)"									
"Criquet des Roseaux  ( Mecostethus parapleurus parapleurus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	535849	"Mecostethus parapleurus parapleurus"	"Mecostethus parapleurus parapleurus (Hagenbach, 1822)"	"Criquet des Roseaux"			"EN"	"B2ab(iii)"									
"-  ( Ephippiger diurnus diurnus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	536062	"Ephippiger diurnus diurnus"	"Ephippiger diurnus diurnus Dufour, 1841"	""			"NT"	"VU (B2ab(iii)c(iv)) (-1)"									
"-  ( Roeseliana roeselii roeselii )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	593263	"Roeseliana roeselii roeselii"	"Roeseliana roeselii (Hagenbach, 1822)"	""			"LC"	""									
"Tétrix des carrières  ( Tetrix tenuicornis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	593311	"Tetrix tenuicornis"	"Tetrix tenuicornis (Sahlberg, 1891)"	"Tétrix des carrières, Tétrix des sablières"			"DD"	""									
"*  Criquet hérisson  ( Prionotropis azami )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Pamphagidae"	814441	"Prionotropis azami"	"Prionotropis azami Uvarov, 1923"	"Criquet hérisson, Criquet des Grands-Plans"							"NI3"	""					
"Decticelle carroyée  ( Tessellana tessellata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	837838	"Tessellana tessellata"	"Tessellana tessellata (Charpentier, 1825)"	"Decticelle carroyée, Dectique marqueté"			"LC"	""									
"Criquet des pâtures  ( Pseudochorthippus parallelus parallelus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	837870	"Pseudochorthippus parallelus parallelus"	"Pseudochorthippus parallelus parallelus (Zetterstedt, 1821)"	"Criquet des pâtures"			"LC"	""									
"Criquet palustre  ( Pseudochorthippus montanus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	837913	"Pseudochorthippus montanus"	"Pseudochorthippus montanus (Charpentier, 1825)"	"Criquet palustre"			"CR"	"EN (B2ab(iii)) (+1)"									
"-  ( Chorthippus binotatus binotatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	1027360	"Chorthippus binotatus binotatus"	"Chorthippus armoricanus (Defaut, 2015)"	""			"EN"	"B2ab(iii)"									
"-  ( Paracinema tricolor bisignata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	1027364	"Paracinema tricolor bisignata"	"Paracinema tricolor bisignatum (Charpentier, 1825)"	""			"EN"	"B2ab(iii)"									
