"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"Méconème tambourinaire  ( Meconema thalassinum )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65889	"Meconema thalassinum"	"Meconema thalassinum (De Geer, 1773)"	"Méconème tambourinaire, Méconème varié,  Sauterelle des Chênes"			"LC"	""									
"Méconème fragile  ( Meconema meridionale )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	65891	"Meconema meridionale"	"Meconema meridionale A. Costa, 1860"	"Méconème fragile"			"LC"	""									
"Courtilière commune  ( Gryllotalpa gryllotalpa )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllotalpidae"	65899	"Gryllotalpa gryllotalpa"	"Gryllotalpa gryllotalpa (Linnaeus, 1758)"	"Courtilière commune, Courtilière, Taupe-Grillon, Perce-chaussée, Taupette, Avant-taupe, Ecrevisse de terre, Loup de terre"			"NT"	"pr. B2b(iii)"									"Déterminante"
"Grillon champêtre  ( Gryllus campestris )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	65910	"Gryllus campestris"	"Gryllus campestris Linnaeus, 1758"	"Grillon champêtre, Grillon des champs, Gril, Riquet, Cricri,Grésillon, Grillon sauvage, Petit Cheval du Bon Dieu, Grill"			"LC"	""									
"Grillon domestique  ( Acheta domesticus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	65918	"Acheta domesticus"	"Acheta domesticus (Linnaeus, 1758)"	"Grillon domestique, Grillon du foyer, Cri-cri, Grelet, Grillon des maisons, Grillet, Grillot, Crinchon, Guersillon, Petit Cheval du Bon Dieu"			"NA"	""									
"Grillon à front jaune  ( Modicogryllus frontalis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	65920	"Modicogryllus frontalis"	"Modicogryllus frontalis (Fieber, 1844)"	"Grillon à front jaune, Grillon oriental"			"NA"	""									"Déterminante"
"Grillon des bois  ( Nemobius sylvestris )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Trigonidiidae"	65932	"Nemobius sylvestris"	"Nemobius sylvestris (Bosc, 1792)"	"Grillon des bois, Grillon forestier, Nemobie forestier, Némobie forestière"			"LC"	""									
"Grillon des marais  ( Pteronemobius heydenii )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Trigonidiidae"	65934	"Pteronemobius heydenii"	"Pteronemobius heydenii (Fischer, 1853)"	"Grillon des marais"			"EN"	"B2ab(iii)"									"Déterminante"
"Grillon d'Italie  ( Oecanthus pellucens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	65944	"Oecanthus pellucens"	"Oecanthus pellucens (Scopoli, 1763)"	"Grillon d'Italie, Oecanthe transparent, Grillon transparent, Vairët"			"LC"	""									
"Fourmigril commun  ( Myrmecophilus acervorum )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Myrmecophilidae"	65951	"Myrmecophilus acervorum"	"Myrmecophilus acervorum (Panzer, 1799)"	"Fourmigril commun, Myrmécophile social, Myrmécophile sociale"													"Déterminante"
"-  ( Diestrammena asynamora )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Rhaphidophoridae"	65975	"Diestrammena asynamora"	"Tachycines asynamorus Adelung, 1902"	""			"NA"	""									
"Tétrix calcicole  ( Tetrix bipunctata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66028	"Tetrix bipunctata"	"Tetrix bipunctata (Linnaeus, 1758)"	"Tétrix calcicole,  Criquet à capuchon, Tétrix biponctuée, Tétrix des sables"			"EN"	"B2ab(iii)"									"Déterminante"
"Tétrix des vasières  ( Tetrix ceperoi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66030	"Tetrix ceperoi"	"Tetrix ceperoi (Bolívar, 1887)"	"Tétrix des vasières"			"VU"	"B2ab(iii)"									"Déterminante"
"Tétrix riverain  ( Tetrix subulata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66032	"Tetrix subulata"	"Tetrix subulata (Linnaeus, 1758)"	"Tétrix riverain, Tétrix subulé, Tétrix subulée,  Criquet à corselet allongé"			"LC"	""									
"Tétrix forestier  ( Tetrix undulata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	66036	"Tetrix undulata"	"Tetrix undulata (Sowerby, 1806)"	"Tétrix forestier, Tétrix des clairières, Tétrix commun"			"LC"	""									
"*  Criquet rhodanien  ( Prionotropis rhodanica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Pamphagidae"	66052	"Prionotropis rhodanica"	"Prionotropis rhodanica Uvarov, 1923"	"Criquet rhodanien, Miramelle des moraines, Criquet marcheur, Criquet pédestre"							"NI3"	""					
"Criquet des clairières  ( Chrysochraon dispar )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66077	"Chrysochraon dispar"	"Chrysochraon dispar (Germar, 1834)"	"Criquet des clairières"			"LC"	""									
"Criquet rouge-queue  ( Omocestus haemorrhoidalis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66085	"Omocestus haemorrhoidalis"	"Omocestus haemorrhoidalis (Charpentier, 1825)"	"Criquet rouge-queue"			"EN"	"B2ab(iii)"									"Déterminante"
"Criquet des friches  ( Omocestus petraeus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66086	"Omocestus petraeus"	"Omocestus petraeus (Brisout de Barneville, 1856)"	"Criquet des friches"													"Déterminante"
"Criquet noir-ébène  ( Omocestus rufipes )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66088	"Omocestus rufipes"	"Omocestus rufipes (Zetterstedt, 1821)"	"Criquet noir-ébène"			"NT"	"pr. B2b(iii)"									"Déterminante"
"Criquet verdelet  ( Omocestus viridulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66090	"Omocestus viridulus"	"Omocestus viridulus (Linnaeus, 1758)"	"Criquet verdelet, Criquet smaragdin"			"LC"	""									
"Criquet de la Palène  ( Stenobothrus lineatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66100	"Stenobothrus lineatus"	"Stenobothrus lineatus (Panzer, 1796)"	"Criquet de la Palène, Sténobothre ligné, Criquet du Brachypode"			"NT"	"pr. B2b(iii)"									"Déterminante"
"Sténobothre bourdonneur  ( Stenobothrus nigromaculatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66102	"Stenobothrus nigromaculatus"	"Stenobothrus nigromaculatus (Herrich-Schäffer, 1840)"	"Sténobothre bourdonneur, Criquet bourdonneur"													"Déterminante"
"Sténobothre nain  ( Stenobothrus stigmaticus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66103	"Stenobothrus stigmaticus"	"Stenobothrus stigmaticus (Rambur, 1838)"	"Sténobothre nain"			"CR"	"B2ab(iii)"									"Déterminante"
"Gomphocère des alpages  ( Gomphocerus sibiricus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66111	"Gomphocerus sibiricus"	"Gomphocerus sibiricus (Linnaeus, 1767)"	"Gomphocère des alpages, Criquet de Sibérie"													"Déterminante"
"Gomphocère roux  ( Gomphocerippus rufus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66114	"Gomphocerippus rufus"	"Gomphocerippus rufus (Linnaeus, 1758)"	"Gomphocère roux, Gomphocère, Gomphocère fauve"			"LC"	""									
"Gomphocère tacheté  ( Myrmeleotettix maculatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66121	"Myrmeleotettix maculatus"	"Myrmeleotettix maculatus (Thunberg, 1815)"	"Gomphocère tacheté, Gomphocère double-signe"			"VU"	"B2ab(iii,iv)"									"Déterminante"
"Criquet jacasseur  ( Stauroderus scalaris )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66129	"Stauroderus scalaris"	"Stauroderus scalaris (Fischer von Waldheim, 1846)"	"Criquet jacasseur, Staurodère scalaire"													"Déterminante"
"Criquet des adrets  ( Chorthippus apricarius )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66130	"Chorthippus apricarius"	"Chorthippus apricarius (Linnaeus, 1758)"	"Criquet des adrets, Criquet des soulanes"													"Déterminante"
"Criquet des iscles  ( Chorthippus pullus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66133	"Chorthippus pullus"	"Chorthippus pullus (Philippi, 1830)"	"Criquet des iscles"													"Déterminante"
"Criquet des Pins  ( Chorthippus vagans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66134	"Chorthippus vagans"	"Chorthippus vagans (Eversmann, 1848)"	"Criquet des Pins"			"NT"	"pr. B2b(iii)"									"Déterminante"
"Criquet des jachères  ( Chorthippus mollis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66136	"Chorthippus mollis"	"Chorthippus mollis (Charpentier, 1825)"	"Criquet des jachères"			"VU"	"B2ab(iii)"									"Déterminante"
"Criquet duettiste  ( Chorthippus brunneus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66138	"Chorthippus brunneus"	"Chorthippus brunneus (Thunberg, 1815)"	"Criquet duettiste, Sauteriot"			"LC"	""									
"Criquet mélodieux  ( Chorthippus biguttulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66141	"Chorthippus biguttulus"	"Chorthippus biguttulus (Linnaeus, 1758)"	"Criquet mélodieux, Oedipode bimouchetée"			"LC"	""									
"Criquet marginé  ( Chorthippus albomarginatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66157	"Chorthippus albomarginatus"	"Chorthippus albomarginatus (De Geer, 1773)"	"Criquet marginé"			"NT"	"pr. B2a"									"Déterminante"
"Criquet verte-échine  ( Chorthippus dorsatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66159	"Chorthippus dorsatus"	"Chorthippus dorsatus (Zetterstedt, 1821)"	"Criquet verte-échine"			"NT"	"pr. B2b(iii)"									
"OEdipode stridulante  ( Psophus stridulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66178	"Psophus stridulus"	"Psophus stridulus (Linnaeus, 1758)"	"OEdipode stridulante"			"CR"	"D1, B1+2ab(iii)"									"Déterminante"
"Criquet migrateur  ( Locusta migratoria )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66181	"Locusta migratoria"	"Locusta migratoria (Linnaeus, 1758)"	"Criquet migrateur, Criquet voyageur, Criquet cendré, Criquet émigrant, Fraterelle de passage, Locuste, Sauterelle de passage, Oedipode voyageuse"			"CR"	"B1ab(iii)"									"Déterminante"
"Oedipode soufrée  ( Oedaleus decorus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66187	"Oedaleus decorus"	"Oedaleus decorus (Germar, 1825)"	"Oedipode soufrée"													"Déterminante"
"OEdipode turquoise  ( Oedipoda caerulescens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66194	"Oedipoda caerulescens"	"Oedipoda caerulescens (Linnaeus, 1758)"	"OEdipode turquoise, Criquet à ailes bleues et noires, Criquet bleu, Criquet rubané, OEdipode bleue, Oedipode bleuâtre"			"LC"	""									
"OEdipode rouge  ( Oedipoda germanica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66196	"Oedipoda germanica"	"Oedipoda germanica (Latreille, 1804)"	"OEdipode rouge, Criquet à ailes rouges,  Criquet rubané, Criquet rouge, Oedipode germanique"			"CR"	"B(1+2)ab(iii)"									"Déterminante"
"Oedipode aigue-marine  ( Sphingonotus caerulans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66200	"Sphingonotus caerulans"	"Sphingonotus caerulans (Linnaeus, 1767)"	"Oedipode aigue-marine, Criquet à ailes bleues, Oedipode Azurée"			"NT"	"pr. B2b(iii)"									"Déterminante"
"Oedipode émeraudine  ( Aiolopus thalassinus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66214	"Aiolopus thalassinus"	"Aiolopus thalassinus (Fabricius, 1781)"	"Oedipode émeraudine"			"NT"	"pr. B2b(iii)"									"Déterminante"
"-  ( Podisma pedestris )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66235	"Podisma pedestris"	"Podisma pedestris (Linnaeus, 1758)"	""													"Déterminante"
"Miramelle alpestre  ( Miramella alpina )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66250	"Miramella alpina"	"Miramella alpina (Kollar, 1833)"	"Miramelle alpestre"			"NT"	"pr. B2a"									
"Caloptène italien  ( Calliptamus italicus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66268	"Calliptamus italicus"	"Calliptamus italicus (Linnaeus, 1758)"	"Caloptène italien, Criquet italien, Calliptame italique, Criquet italique"			"LC"	""									"Déterminante"
"Caloptène ochracé  ( Calliptamus barbarus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66270	"Calliptamus barbarus"	"Calliptamus barbarus (O.G. Costa, 1836)"	"Caloptène ochracé, Criquet de Barbarie"			"EN"	"B2ab(iii)"									"Déterminante"
"Grillon bordelais  ( Eumodicogryllus bordigalensis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	227817	"Eumodicogryllus bordigalensis"	"Eumodicogryllus bordigalensis (Latreille, 1804)"	"Grillon bordelais, Grillon d'été"			"LC"	""									"Déterminante"
"Criquet des Roseaux  ( Mecostethus parapleurus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	240286	"Mecostethus parapleurus"	"Mecostethus parapleurus (Hagenbach, 1822)"	"Criquet des Roseaux, Parapleure alliacé"			"NT"	"pr. B2b(iii)"									"Déterminante"
"Tétrix des larris  ( Tetrix kraussi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	407259	"Tetrix kraussi"	"Tetrix kraussi Saulcy, 1889"	"Tétrix des larris"			"EN"	"B2ab(iii)"									"Déterminante"
"Ephippigère des vignes  ( Ephippiger diurnus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	535823	"Ephippiger diurnus"	"Ephippiger diurnus Dufour, 1841"	"Ephippigère des vignes"			"EN"	"B2ab(iii)"									"Déterminante"
"Decticelle bicolore  ( Bicolorana bicolor )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	536050	"Bicolorana bicolor"	"Bicolorana bicolor (Philippi, 1830)"	"Decticelle bicolore"			"LC"	""									"Déterminante"
"-  ( Roeseliana roeselii )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	593263	"Roeseliana roeselii"	"Roeseliana roeselii (Hagenbach, 1822)"	""			"LC"	""									
"Barbitiste des bois  ( Barbitistes serricauda )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	593306	"Barbitistes serricauda"	"Barbitistes serricauda (Fabricius, 1794)"	"Barbitiste des bois,  Barbitiste, Barbitiste queue-en-scie"			"DD"	""									"Déterminante"
"Tétrix des carrières  ( Tetrix tenuicornis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	593311	"Tetrix tenuicornis"	"Tetrix tenuicornis (Sahlberg, 1891)"	"Tétrix des carrières, Tétrix des sablières"			"LC"	""									
"*  Criquet hérisson  ( Prionotropis azami )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Pamphagidae"	814441	"Prionotropis azami"	"Prionotropis azami Uvarov, 1923"	"Criquet hérisson, Criquet des Grands-Plans"							"NI3"	""					
"Decticelle carroyée  ( Platycleis tessellata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	837838	"Platycleis tessellata"	"Tessellana tessellata (Charpentier, 1825)"	"Decticelle carroyée, Dectique marqueté"			"VU"	"B2ab(iii)"									"Déterminante"
"Criquet des pâtures  ( Chorthippus parallelus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	837869	"Chorthippus parallelus"	"Pseudochorthippus parallelus (Zetterstedt, 1821)"	"Criquet des pâtures, Oedipode parallèle"			"LC"	""									
"Criquet palustre  ( Chorthippus montanus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	837913	"Chorthippus montanus"	"Pseudochorthippus montanus (Charpentier, 1825)"	"Criquet palustre"			"VU"	"B2ab(iii)"									"Déterminante"
