"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"*  Criquet rhodanien  ( Prionotropis rhodanica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Pamphagidae"	66052	"Prionotropis rhodanica"	"Prionotropis rhodanica Uvarov, 1923"	"Criquet rhodanien, Miramelle des moraines, Criquet marcheur, Criquet pédestre"							"NI3"	""					
"Criquet des clairières  ( Chrysochraon dispar )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66077	"Chrysochraon dispar"	"Chrysochraon dispar (Germar, 1834)"	"Criquet des clairières"			"LC"	""									
"Criquet rouge-queue  ( Omocestus haemorrhoidalis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66085	"Omocestus haemorrhoidalis"	"Omocestus haemorrhoidalis (Charpentier, 1825)"	"Criquet rouge-queue"			"CR"	""									
"Criquet noir-ébène  ( Omocestus rufipes )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66088	"Omocestus rufipes"	"Omocestus rufipes (Zetterstedt, 1821)"	"Criquet noir-ébène"			"NT"	""									
"Criquet verdelet  ( Omocestus viridulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66090	"Omocestus viridulus"	"Omocestus viridulus (Linnaeus, 1758)"	"Criquet verdelet, Criquet smaragdin"			"RE"	""									
"Criquet de la Palène  ( Stenobothrus lineatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66100	"Stenobothrus lineatus"	"Stenobothrus lineatus (Panzer, 1796)"	"Criquet de la Palène, Sténobothre ligné, Criquet du Brachypode"			"NT"	""									
"Sténobothre bourdonneur  ( Stenobothrus nigromaculatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66102	"Stenobothrus nigromaculatus"	"Stenobothrus nigromaculatus (Herrich-Schäffer, 1840)"	"Sténobothre bourdonneur, Criquet bourdonneur"			"RE"	""									
"Sténobothre nain  ( Stenobothrus stigmaticus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66103	"Stenobothrus stigmaticus"	"Stenobothrus stigmaticus (Rambur, 1838)"	"Sténobothre nain"			"EN"	""									
"Gomphocère roux  ( Gomphocerippus rufus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66114	"Gomphocerippus rufus"	"Gomphocerippus rufus (Linnaeus, 1758)"	"Gomphocère roux, Gomphocère, Gomphocère fauve"			"LC"	""									
"Gomphocère tacheté  ( Myrmeleotettix maculatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66121	"Myrmeleotettix maculatus"	"Myrmeleotettix maculatus (Thunberg, 1815)"	"Gomphocère tacheté, Gomphocère double-signe"			"NT"	""									
"Criquet des Pins  ( Chorthippus vagans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66134	"Chorthippus vagans"	"Chorthippus vagans (Eversmann, 1848)"	"Criquet des Pins"			"EN"	""									
"Criquet des jachères  ( Chorthippus mollis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66136	"Chorthippus mollis"	"Chorthippus mollis (Charpentier, 1825)"	"Criquet des jachères"			"EN"	""									
"Criquet duettiste  ( Chorthippus brunneus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66138	"Chorthippus brunneus"	"Chorthippus brunneus (Thunberg, 1815)"	"Criquet duettiste, Sauteriot"			"LC"	""									
"Criquet mélodieux  ( Chorthippus biguttulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66141	"Chorthippus biguttulus"	"Chorthippus biguttulus (Linnaeus, 1758)"	"Criquet mélodieux, Oedipode bimouchetée"			"LC"	""									
"Criquet marginé  ( Chorthippus albomarginatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66157	"Chorthippus albomarginatus"	"Chorthippus albomarginatus (De Geer, 1773)"	"Criquet marginé"			"LC"	""									
"Criquet verte-échine  ( Chorthippus dorsatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66159	"Chorthippus dorsatus"	"Chorthippus dorsatus (Zetterstedt, 1821)"	"Criquet verte-échine"			"LC"	""									
"Criquet des mouillères  ( Euchorthippus declivus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66173	"Euchorthippus declivus"	"Euchorthippus declivus (Brisout de Barneville, 1848)"	"Criquet des mouillères, Criquet des Bromes"			"LC"	""									
"OEdipode turquoise  ( Oedipoda caerulescens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66194	"Oedipoda caerulescens"	"Oedipoda caerulescens (Linnaeus, 1758)"	"OEdipode turquoise, Criquet à ailes bleues et noires, Criquet bleu, Criquet rubané, OEdipode bleue, Oedipode bleuâtre"			"LC"	""									
"Oedipode aigue-marine  ( Sphingonotus caerulans caerulans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66201	"Sphingonotus caerulans caerulans"	"Sphingonotus caerulans caerulans (Linnaeus, 1767)"	"Oedipode aigue-marine"			"DD"	""									
"Oedipode émeraudine  ( Aiolopus thalassinus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66214	"Aiolopus thalassinus"	"Aiolopus thalassinus (Fabricius, 1781)"	"Oedipode émeraudine"			"DD"	""									
"Caloptène italien  ( Calliptamus italicus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66268	"Calliptamus italicus"	"Calliptamus italicus (Linnaeus, 1758)"	"Caloptène italien, Criquet italien, Calliptame italique, Criquet italique"			"LC"	""									
"Grillon bordelais  ( Eumodicogryllus bordigalensis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	227817	"Eumodicogryllus bordigalensis"	"Eumodicogryllus bordigalensis (Latreille, 1804)"	"Grillon bordelais, Grillon d'été"			"LC"	""									
"Ephippigère des vignes  ( Ephippiger ephippiger )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	535823	"Ephippiger ephippiger"	"Ephippiger diurnus Dufour, 1841"	"Ephippigère des vignes"			"CR"	""									
"Decticelle bicolore  ( Metrioptera bicolor )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	536050	"Metrioptera bicolor"	"Bicolorana bicolor (Philippi, 1830)"	"Decticelle bicolore"			"NT"	""									
"-  ( Metrioptera roeselii )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	593263	"Metrioptera roeselii"	"Roeseliana roeselii (Hagenbach, 1822)"	""			"LC"	""									
"Barbitiste des bois  ( Barbitistes serricauda )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	593306	"Barbitistes serricauda"	"Barbitistes serricauda (Fabricius, 1794)"	"Barbitiste des bois,  Barbitiste, Barbitiste queue-en-scie"			"CR"	""									
"Tétrix des carrières  ( Tetrix tenuicornis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	593311	"Tetrix tenuicornis"	"Tetrix tenuicornis (Sahlberg, 1891)"	"Tétrix des carrières, Tétrix des sablières"			"NT"	""									
"*  Criquet hérisson  ( Prionotropis azami )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Pamphagidae"	814441	"Prionotropis azami"	"Prionotropis azami Uvarov, 1923"	"Criquet hérisson, Criquet des Grands-Plans"							"NI3"	""					
"Decticelle carroyée  ( Platycleis tessellata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	837838	"Platycleis tessellata"	"Tessellana tessellata (Charpentier, 1825)"	"Decticelle carroyée, Dectique marqueté"			"LC"	""									
"Criquet des pâtures  ( Chorthippus parallelus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	837869	"Chorthippus parallelus"	"Pseudochorthippus parallelus (Zetterstedt, 1821)"	"Criquet des pâtures, Oedipode parallèle"			"LC"	""									
"Criquet palustre  ( Chorthippus montanus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	837913	"Chorthippus montanus"	"Pseudochorthippus montanus (Charpentier, 1825)"	"Criquet palustre"			"EN"	""									
